experience,median_integration_time,component,platform,priority,description_size,hascode,files,activities,comments,tossing,comments_interval,churn,fix_time,workload,bug_id,delay,days,release_delay,resolver_experience,has_stack,resolver,rank_ratio,entire_int_rate,prev_int_rate,coming_from_prev,active_developers,release_size,class,class2
1,0,Persistence,'Windows XP',P2,413,false,2,14,18,2,19966.76471,35,82,349,3434,0,86,0,170,true,bobtarling,0.687763713,0.979827089,1.133333333,7,20,482,0,next
88,0,Model/NSUML,All,P3,273,true,2,12,8,1,48491.57143,48,33,250,3437,0,132,0,84,false,mvw,0.47257384,0.979827089,1.133333333,7,20,482,0,next
88,0,'Build; installation; setup - scripts and tools',All,P3,60,false,1,5,5,0,84860.25,51,14,229,3440,0,148,0,43,false,linus,0.426160338,0.979827089,1.133333333,7,20,482,1,next
291,2,Diagrams,All,P3,190,true,5,9,9,1,42430,80,2,209,3441,0,160,0,81,false,mvw,0.388185654,0.979827089,1.133333333,7,20,482,1,next
10,0,GUI,'Windows NT',P3,123,false,12,9,5,1,84860.25,78,13,240,3447,0,146,0,83,false,mvw,0.449367089,0.979827089,1.133333333,7,20,482,0,next
10,1,'CodeGeneration and ReverseEngineering',All,P3,117,false,2,10,8,1,48834.85714,8,438,84,3452,0,88,0,46,false,thn,0.481481481,1,1,0,15,165,0,next
14,1,'State and Activity Diagram',All,P1,40,false,4,8,5,1,78384,15,7,224,3453,0,151,0,7,false,tfmorris,0.417721519,0.979827089,1.133333333,7,20,482,1,next
88,0,Model/MDR,All,P3,27,false,1,6,5,0,84860,24,45,279,3456,0,111,0,144,false,bobtarling,0.533755274,0.979827089,1.133333333,7,20,482,0,next
88,0,Model/MDR,All,P2,78,false,12,11,6,1,67888,142,54,304,3462,0,101,0,21,false,tfmorris,0.584388186,0.979827089,1.133333333,7,20,482,0,next
88,0,Explorer,All,P2,63,false,1,17,12,1,30857.90909,40,57,311,3466,0,98,0,26,false,tfmorris,0.603375527,0.979827089,1.133333333,7,20,482,0,next
130,1,Model,All,P3,63,false,24,10,12,2,31076.45455,520,172,70,3471,0,161,0,73,false,tfmorris,0.217228464,1,1.014989293,0,13,274,1,next
78,2,Diagrams,All,P3,52,false,4,9,7,1,56974,170,686,78,3479,0,423,0,204,false,mvw,0.179551122,0.981481481,0.981481481,3,24,383,1,next
357,2,'State and Activity Diagram',All,P1,138,false,2,8,10,0,37310.44444,17,5,243,3480,0,142,0,1155,false,issues@argouml,0.455696203,0.979827089,1.133333333,7,20,482,0,next
23,2,GUI,All,P3,74,false,4,10,8,1,47544.14286,183,266,216,3498,0,52,0,151,false,mvw,0.752808989,1,1.014989293,0,13,274,0,next
357,2,Model/NSUML,All,P3,107,false,10,7,7,1,56573.16667,33,51,367,3514,0,83,0,37,true,tfmorris,0.729957806,0.979827089,1.133333333,7,20,482,0,next
357,2,Model/MDR,All,P3,83,false,1,7,6,0,67887.8,31,27,285,3515,0,106,0,145,false,bobtarling,0.546413502,0.979827089,1.133333333,7,20,482,0,next
88,0,Persistence,All,P2,88,false,4,11,15,1,24245.35714,133,81,422,3516,0,52,0,10,false,rastaman,0.856540084,0.979827089,1.133333333,7,20,482,0,next
357,2,Model/MDR,All,P3,93,false,1,8,12,0,30858,3,3,253,3520,0,129,0,139,true,bobtarling,0.478902954,0.979827089,1.133333333,7,20,482,0,next
10,1,Explorer,'Windows NT',P3,71,false,4,9,14,1,26295.38462,141,519,18,3524,0,574,0,197,false,mvw,0.029925187,0.981481481,0.981481481,3,24,383,1,next
357,2,Model/MDR,All,P2,44,false,1,8,6,1,67887.8,21,25,290,3533,0,104,0,17,false,tfmorris,0.556962025,0.979827089,1.133333333,7,20,482,0,next
1,0,Diagrams,'Windows XP',P3,38,false,2,11,20,3,17991.57895,467,963,239,3535,0,126,0,195,false,tfmorris,0.578553616,0.981481481,0.981481481,3,24,383,0,next
357,2,Diagrams,All,P3,30,false,1,5,4,0,113147,13,0,254,3537,0,128,0,140,false,bobtarling,0.481012658,0.979827089,1.133333333,7,20,482,0,next
121,2,'Details Pane',All,P3,10,false,1,6,6,1,67888,13,0,256,3538,0,127,0,141,false,bobtarling,0.485232068,0.979827089,1.133333333,7,20,482,0,next
357,2,'Details Pane',All,P3,76,false,3,12,24,0,14757.86957,275,85,431,3539,0,42,0,72,false,mkl,0.877637131,0.979827089,1.133333333,7,20,482,0,next
357,2,Model/MDR,All,P3,11,false,32,29,37,6,9428.527778,872,94,443,3540,0,33,0,194,false,bobtarling,0.905063291,0.979827089,1.133333333,7,20,482,0,next
10,0,'Details Pane','Windows NT',P3,135,false,15,16,37,2,9327.25,1398,20,280,3546,0,107,0,87,false,mvw,0.535864979,0.979827089,1.133333333,7,20,482,0,next
357,2,'Details Pane',All,P2,89,false,1,7,5,0,79128.25,2,0,261,3555,0,121,0,62,false,mkl,0.497890295,0.979827089,1.133333333,7,20,482,0,next
1,0,'CodeGeneration and ReverseEngineering',All,P3,174,false,3,5,5,0,84860,123,0,264,3556,0,121,0,32,true,thn,0.502109705,0.979827089,1.133333333,7,20,482,0,next
39,0,'Usecase Diagram',All,P2,224,true,1,14,15,0,24245.5,10,21,306,3557,0,100,0,157,false,bobtarling,0.592827004,0.979827089,1.133333333,7,20,482,0,next
78,2,'Details Pane',All,P2,34,false,1,6,7,0,56573.33333,6,0,272,3561,0,118,0,66,false,mkl,0.518987342,0.979827089,1.133333333,7,20,482,0,next
357,2,Diagrams,All,P3,34,false,12,8,6,1,67888,146,18,302,3564,0,101,0,19,false,tfmorris,0.580168776,0.979827089,1.133333333,7,20,482,0,next
39,0,Model,All,P3,181,false,17,18,21,1,16971.7,422,60,416,3582,0,55,0,98,false,mvw,0.845991561,0.979827089,1.133333333,7,20,482,0,next
40,1,Model/MDR,All,P3,87,false,10,13,16,1,22385.93333,33,232,208,3592,0,54,0,95,false,tfmorris,0.719101124,1,1.014989293,0,13,274,0,next
31,1,'CodeGeneration and ReverseEngineering',All,P3,18,false,3,8,8,0,48834.85714,191,361,66,3594,0,113,0,43,false,thn,0.37037037,1,1,0,15,165,0,next
88,0,'Details Pane',All,P2,63,false,1,8,5,1,84860,18,5,307,3604,0,98,0,23,false,tfmorris,0.594936709,0.979827089,1.133333333,7,20,482,0,next
88,0,'Details Pane',All,P2,118,false,1,15,13,1,28286.41667,30,8,318,3605,0,95,0,27,false,tfmorris,0.620253165,0.979827089,1.133333333,7,20,482,0,next
10,0,'Details Pane','Windows 2000',P2,53,false,1,11,12,1,30857.90909,18,0,292,3607,0,103,0,18,false,tfmorris,0.561181435,0.979827089,1.133333333,7,20,482,0,next
10,0,'Sequence Diagram','Windows 2000',P3,51,false,1,9,9,2,42429.75,25,13,328,3612,0,90,0,28,false,tfmorris,0.641350211,0.979827089,1.133333333,7,20,482,0,next
10,0,'Details Pane','Windows 2000',P2,55,false,1,13,11,2,33579.1,15,50,419,3614,0,52,0,46,false,tfmorris,0.852320675,0.979827089,1.133333333,7,20,482,0,next
88,0,Model,All,P3,50,false,2,6,6,0,67888.2,10,11,326,3617,0,91,0,163,false,bobtarling,0.637130802,0.979827089,1.133333333,7,20,482,0,next
130,1,Diagrams,All,P3,60,false,1,8,12,0,30526.36364,31,263,270,3619,0,18,0,273,false,bobtarling,0.966292135,1,1.014989293,0,13,274,0,next
357,2,Model/MDR,All,P2,81,false,1,8,7,2,56573.5,27,2,310,3620,0,98,0,25,true,tfmorris,0.599156118,0.979827089,1.133333333,7,20,482,0,next
88,0,'CodeGeneration and ReverseEngineering','Windows XP',P3,53,false,1,14,25,2,14142.95833,29,14,350,3625,0,85,0,1176,false,issues@argouml,0.691983122,0.979827089,1.133333333,7,20,482,0,next
130,1,Model/MDR,All,P3,75,false,24,9,9,2,42730.5,520,117,68,3630,0,161,0,71,false,tfmorris,0.209737828,1,1.014989293,0,13,274,1,next
130,1,Explorer,All,P3,22,false,1,8,9,1,42730.625,479,203,178,3631,0,75,0,1241,false,issues@argouml,0.602996255,1,1.014989293,0,13,274,0,next
88,0,'Sequence Diagram',All,P3,63,false,2,8,9,1,42429.875,35,11,348,3637,0,86,0,169,false,bobtarling,0.685654008,0.979827089,1.133333333,7,20,482,0,next
39,0,GUI,All,P3,20,false,2,6,7,0,56573.16667,60,69,454,3640,0,28,0,11,false,rastaman,0.928270042,0.979827089,1.133333333,7,20,482,0,next
402,1,Diagrams,All,P4,57,false,1,9,11,1,34184.2,6,102,26,3643,0,174,0,1212,false,issues@argouml,0.056179775,1,1.014989293,0,13,274,1,next
13,1,'Cpp module',All,P3,50,false,2,10,10,0,37310.22222,164,3,322,3644,0,93,0,8,false,euluis,0.628691983,0.979827089,1.133333333,7,20,482,0,next
357,2,Diagrams,All,P3,34,false,1,9,10,2,37715.33333,12,32,410,3649,0,63,0,186,false,bobtarling,0.831223629,0.979827089,1.133333333,7,20,482,0,next
357,2,'Class Diagram',All,P1,97,false,6,13,15,0,24245.57143,81,2,320,3651,0,94,0,1164,true,issues@argouml,0.624472574,0.979827089,1.133333333,7,20,482,0,next
31,1,'Cpp module',All,P3,13,false,1,6,5,0,84860.25,349,0,316,3652,0,96,0,12,false,aslo,0.611814346,0.979827089,1.133333333,7,20,482,0,next
88,0,Diagrams,All,P2,29,false,3,7,6,0,67888,29,14,374,3653,0,81,0,175,true,bobtarling,0.744725738,0.979827089,1.133333333,7,20,482,0,next
291,2,Diagrams,All,P3,66,false,1,6,5,0,84860.25,8,4,335,3659,0,90,0,164,false,bobtarling,0.656118143,0.979827089,1.133333333,7,20,482,0,next
357,2,'Details Pane',All,P2,76,false,1,6,5,0,84860.25,30,0,320,3661,0,94,0,69,false,mkl,0.622362869,0.979827089,1.133333333,7,20,482,0,next
130,1,'State and Activity Diagram',All,P3,69,false,2,9,7,1,56974.16667,16,109,60,3665,0,164,0,122,false,mvw,0.183520599,1,1.014989293,0,13,274,1,next
88,0,Persistence,All,P2,74,false,3,6,6,0,67888,98,0,322,3666,0,93,0,160,false,bobtarling,0.626582278,0.979827089,1.133333333,7,20,482,0,next
5,1,GUI,All,P3,92,false,2,5,5,0,84860.25,21,0,325,3674,0,91,0,162,false,bobtarling,0.635021097,0.979827089,1.133333333,7,20,482,0,next
5,1,'Class Diagram',All,P2,879,false,2,8,8,1,48491.28571,39,8,366,3675,0,83,0,36,false,tfmorris,0.727848101,0.979827089,1.133333333,7,20,482,0,next
130,1,'CodeGeneration and ReverseEngineering',All,P3,140,false,2,7,7,1,56973.83333,314,110,66,3679,0,161,0,69,false,tfmorris,0.202247191,1,1.014989293,0,13,274,1,next
88,0,Model/MDR,All,P1,189,false,2,15,16,2,22385.86667,44,5,353,3686,0,84,0,30,true,tfmorris,0.700421941,0.979827089,1.133333333,7,20,482,0,next
291,2,'Class Diagram',All,P3,41,false,1,8,11,1,33943.8,3,27,411,3690,0,62,0,187,false,bobtarling,0.833333333,0.979827089,1.133333333,7,20,482,0,next
1,0,Other,'Windows XP',P3,103,false,5,5,5,0,85461.5,33,121,85,3693,0,147,0,56,true,linus,0.269662921,1,1.014989293,0,13,274,1,next
357,2,'Class Diagram',All,P3,29,false,13,10,12,1,30857.90909,105,8,380,3695,0,79,0,93,false,mvw,0.765822785,0.979827089,1.133333333,7,20,482,0,next
291,2,Diagrams,All,P3,17,false,3,7,7,1,56573.16667,22,0,344,3696,0,86,0,90,false,mvw,0.67721519,0.979827089,1.133333333,7,20,482,0,next
357,2,Model,All,P3,29,false,1,5,6,0,67888,27,1,354,3700,0,84,0,172,false,bobtarling,0.702531646,0.979827089,1.133333333,7,20,482,0,next
3,0,'Details Pane',All,P3,180,false,1,7,6,1,67888,4,2,370,3702,0,83,0,40,false,tfmorris,0.73628692,0.979827089,1.133333333,7,20,482,0,next
88,0,'CodeGeneration and ReverseEngineering',All,P2,112,false,2,15,13,2,28286.41667,115,14,398,3703,0,71,0,45,false,tfmorris,0.801687764,0.979827089,1.133333333,7,20,482,0,next
291,2,Model/MDR,All,P2,339,false,10,9,8,2,48491.42857,33,1,368,3710,0,83,0,38,true,tfmorris,0.732067511,0.979827089,1.133333333,7,20,482,0,next
1,0,Persistence,'Windows XP',P2,80,false,6,20,21,3,17091.9,164,103,67,3711,0,161,0,70,true,tfmorris,0.205992509,1,1.014989293,0,13,274,1,next
291,2,'Class Diagram',All,P3,22,false,2,8,8,1,48491.28571,12,74,476,3714,0,9,0,197,false,bobtarling,0.974683544,0.979827089,1.133333333,7,20,482,0,next
130,1,Model/MDR,All,P2,66,false,12,20,25,2,14243.29167,463,124,97,3718,0,140,0,79,false,tfmorris,0.31835206,1,1.014989293,0,13,274,0,next
10,1,'Sequence Diagram','Windows 2000',P3,95,false,4,10,14,1,26295.46154,222,959,283,3719,0,85,0,364,false,bobtarling,0.690773067,0.981481481,0.981481481,3,24,383,0,next
357,2,Persistence,All,P3,85,false,1,5,5,0,84860,30,0,357,3721,0,83,0,173,false,bobtarling,0.708860759,0.979827089,1.133333333,7,20,482,0,next
357,2,Persistence,All,P3,72,false,1,7,8,1,48491.42857,3,74,477,3722,0,8,0,1207,false,issues@argouml,0.976793249,0.979827089,1.133333333,7,20,482,0,next
291,2,'Class Diagram',All,P2,172,false,1,7,5,1,84860.25,8,0,359,3724,0,83,0,32,false,tfmorris,0.713080169,0.979827089,1.133333333,7,20,482,0,next
357,2,'Class Diagram',All,P2,99,false,10,7,6,1,67158.6,33,0,365,3726,0,83,0,35,true,tfmorris,0.725738397,0.979827089,1.133333333,7,20,482,0,next
357,2,'Class Diagram',All,P2,11,false,1,6,5,0,84860,3,0,362,3727,0,83,0,1178,false,issues@argouml,0.719409283,0.979827089,1.133333333,7,20,482,0,next
3,0,'Collaboration Diagram',All,P3,204,false,2,9,8,1,48491.28571,68,7,388,3728,0,76,0,41,false,tfmorris,0.782700422,0.979827089,1.133333333,7,20,482,0,next
357,2,'Sequence Diagram',All,P2,14,false,14,9,6,0,67888,328,2,376,3729,0,80,0,177,false,bobtarling,0.755274262,0.979827089,1.133333333,7,20,482,0,next
357,2,Persistence,All,P2,50,false,1,6,5,0,84860,4,0,375,3732,0,81,0,176,false,bobtarling,0.746835443,0.979827089,1.133333333,7,20,482,0,next
357,2,'Sequence Diagram',All,P2,11,false,1,11,12,1,30858,7,6,393,3733,0,74,0,96,false,mvw,0.791139241,0.979827089,1.133333333,7,20,482,0,next
1,0,'CodeGeneration and ReverseEngineering','Windows XP',P3,181,true,1,6,6,0,67888,2,0,381,3737,0,79,0,37,false,thn,0.767932489,0.979827089,1.133333333,7,20,482,0,next
357,2,'Details Pane',All,P2,15,false,3,12,13,1,28286.41667,235,8,401,3738,0,70,0,182,false,bobtarling,0.805907173,0.979827089,1.133333333,7,20,482,0,next
3,0,'Collaboration Diagram',All,P2,40,false,2,11,13,1,28286.5,11,0,387,3744,0,76,0,95,false,mvw,0.780590717,0.979827089,1.133333333,7,20,482,0,next
2,0,'Class Diagram','Windows XP',P3,30,false,1,10,11,1,33943.7,16,0,390,3746,0,75,0,42,false,tfmorris,0.784810127,0.979827089,1.133333333,7,20,482,0,next
2,0,Model/MDR,All,P3,29,false,5,11,11,0,33943.6,66,17,413,3755,0,57,0,189,false,bobtarling,0.839662447,0.979827089,1.133333333,7,20,482,0,next
14,1,Persistence,All,P2,104,false,1,8,10,0,35137.44444,7,3,397,3758,0,71,0,181,false,bobtarling,0.799578059,0.979827089,1.133333333,7,20,482,0,next
357,2,'Details Pane',All,P2,18,false,8,9,8,1,48491.28571,92,12,414,3764,0,57,0,190,false,bobtarling,0.841772152,0.979827089,1.133333333,7,20,482,0,next
1,0,Other,All,P3,108,false,1,9,18,2,20108.23529,32,751,159,3766,0,278,0,1292,false,issues@argouml,0.376558603,0.981481481,0.981481481,3,24,383,1,next
4,0,'Class Diagram',Linux,P2,134,false,2,12,21,0,16971.65,22,15,420,3772,0,52,0,1191,false,issues@argouml,0.85443038,0.979827089,1.133333333,7,20,482,0,next
8,1,Explorer,Linux,P3,26,false,1,6,5,0,85461.5,2,110,103,3773,0,137,0,34,false,alexb,0.34082397,1,1.014989293,0,13,274,0,next
129,2,Diagrams,All,P3,179,false,1,12,11,1,34184.2,2,82,54,3774,0,164,0,121,true,mvw,0.161048689,1,1.014989293,0,13,274,1,next
121,2,Internationalization,All,P3,8,false,1,5,4,0,113147,16,0,405,3775,0,67,0,48,false,linus,0.818565401,0.979827089,1.133333333,7,20,482,0,next
357,2,'Details Pane',All,P2,41,false,1,13,12,0,30857.90909,37,12,429,3780,0,48,0,71,false,mkl,0.873417722,0.979827089,1.133333333,7,20,482,0,next
1,0,Persistence,Linux,P1,90,false,1,19,25,2,13991.125,37,205,247,3790,0,31,0,8,true,andrea_nironi,0.876404494,1,1.014989293,0,13,274,0,next
3,0,Internationalization,'Windows XP',P3,70,false,1,7,6,0,67888.2,1,1,417,3791,0,54,0,49,false,linus,0.848101266,0.979827089,1.133333333,7,20,482,0,next
16,0,Diagrams,'Mac OS X',P3,38,false,1,14,46,0,7596.133333,30,58,20,3803,0,176,0,201,false,bobtarling,0.033707865,1,1.014989293,0,13,274,1,next
1,0,'CodeGeneration and ReverseEngineering',Linux,P2,43,false,1,13,14,2,26110.61538,12,3,425,3808,0,51,0,38,false,thn,0.862869198,0.979827089,1.133333333,7,20,482,0,next
1,0,Persistence,Linux,P1,227,false,1,12,15,1,24417.14286,2,138,155,3812,0,95,0,241,true,bobtarling,0.535580524,1,1.014989293,0,13,274,0,next
10,0,'Sequence Diagram','Windows NT',P2,45,false,4,10,16,1,22629.06667,42,3,430,3814,0,48,0,101,false,mvw,0.875527426,0.979827089,1.133333333,7,20,482,0,next
10,1,'State and Activity Diagram','Windows NT',P3,10,false,1,9,10,0,37982.55556,3,197,238,3817,0,34,0,1253,false,issues@argouml,0.838951311,1,1.014989293,0,13,274,0,next
10,2,'Deployment Diagram','Windows NT',P3,47,false,3,7,7,0,56974,63,637,101,3819,0,374,0,1289,false,issues@argouml,0.234413965,0.981481481,0.981481481,3,24,383,1,next
10,2,'Usecase Diagram','Windows NT',P4,19,false,1,10,9,2,45970.5,0,1579,41,3820,0,18,0,132,false,linus,0.730769231,0.993006993,1.463917526,1,6,50,0,next
88,0,Model/MDR,All,P2,117,false,5,17,21,2,16971.65,101,36,471,3829,0,14,0,53,true,tfmorris,0.966244726,0.979827089,1.133333333,7,20,482,0,next
351,2,'CodeGeneration and ReverseEngineering',All,P3,33,false,2,11,11,2,32571.1,14,232,13,3831,0,185,0,18,false,andrea_nironi,0.030864198,1,1,0,15,165,1,next
291,2,Other,All,P2,194,false,1,6,7,0,56573.33333,11,0,429,3832,0,48,0,50,false,linus,0.871308017,0.979827089,1.133333333,7,20,482,0,next
3,1,'State and Activity Diagram',All,P3,40,false,4,10,9,1,42730.625,8,46,18,3836,0,176,0,112,false,mvw,0.026217228,1,1.014989293,0,13,274,1,next
291,2,Other,All,P3,19,false,7,6,8,1,48491.28571,125,1,435,3838,0,40,0,102,false,mvw,0.886075949,0.979827089,1.133333333,7,20,482,0,next
291,2,'Details Pane',All,P3,88,true,4,12,10,0,37715.33333,89,7,443,3839,0,33,0,74,false,mkl,0.902953586,0.979827089,1.133333333,7,20,482,0,next
291,2,'Details Pane',All,P3,199,false,4,8,10,1,37715.22222,215,3,446,3842,0,31,0,103,true,mvw,0.9092827,0.979827089,1.133333333,7,20,482,0,next
88,0,'CodeGeneration and ReverseEngineering',All,P3,90,false,1,5,4,0,113147,50,2,448,3845,0,30,0,39,false,thn,0.91350211,0.979827089,1.133333333,7,20,482,0,next
88,0,Model/MDR,All,P3,35,false,14,14,14,1,26110.53846,177,2,448,3846,0,30,0,48,true,tfmorris,0.915611814,0.979827089,1.133333333,7,20,482,0,next
351,2,'Class Diagram',All,P3,84,false,3,9,14,1,26295.61538,115,243,45,3847,0,157,0,167,false,mvw,0.234567901,1,1,0,15,165,1,next
337,2,'Class Diagram',All,P3,84,false,17,11,11,2,34184.4,1716,180,245,3848,0,32,0,101,false,tfmorris,0.861423221,1,1.014989293,0,13,274,0,next
427,2,'Details Pane',All,P3,48,false,4,13,8,2,48834.71429,488,600,93,3849,0,392,0,214,false,mvw,0.21446384,0.981481481,0.981481481,3,24,383,1,next
88,0,Model/MDR,All,P2,44,false,3,7,4,0,113147,16,0,453,3855,0,28,0,50,false,tfmorris,0.926160338,0.979827089,1.133333333,7,20,482,0,next
88,0,'Details Pane',All,P3,38,false,1,6,4,0,113147,8,0,451,3856,0,28,0,104,false,mvw,0.921940928,0.979827089,1.133333333,7,20,482,0,next
88,0,'Details Pane',All,P3,33,false,1,6,5,0,84860,47,0,452,3857,0,28,0,76,false,mkl,0.924050633,0.979827089,1.133333333,7,20,482,0,next
88,0,'Details Pane',All,P3,46,false,5,5,6,0,67888,396,0,455,3859,0,28,0,51,false,tfmorris,0.930379747,0.979827089,1.133333333,7,20,482,0,next
1,0,'Class Diagram','Windows XP',P3,61,false,4,11,9,1,42429.875,83,1,464,3860,0,26,0,109,false,mvw,0.951476793,0.979827089,1.133333333,7,20,482,0,next
291,2,'Details Pane',All,P3,26,false,2,7,8,1,48491.42857,8,0,460,3862,0,27,0,105,false,mvw,0.94092827,0.979827089,1.133333333,7,20,482,0,next
1,0,'CodeGeneration and ReverseEngineering',All,P3,193,false,1,8,7,0,56573.33333,9,7,465,3865,0,19,0,40,true,thn,0.953586498,0.979827089,1.133333333,7,20,482,0,next
291,2,'State and Activity Diagram',All,P2,37,false,3,9,11,1,33943.8,45,3,466,3869,0,18,0,110,false,mvw,0.955696203,0.979827089,1.133333333,7,20,482,0,next
4,0,Persistence,'Windows XP',P2,24,false,1,15,13,3,26372.16667,8,8,484,3881,0,7,0,59,false,tfmorris,0.991561181,0.979827089,1.133333333,7,20,482,0,next
16,1,'State and Activity Diagram','Windows XP',P3,32,false,1,10,8,1,45569.57143,8,57,105,3882,0,137,0,130,false,mvw,0.348314607,1,1.014989293,0,13,274,0,next
88,0,Model/MDR,All,P3,40,false,1,5,4,0,113147,51,0,470,3890,0,14,0,52,false,tfmorris,0.964135021,0.979827089,1.133333333,7,20,482,0,next
16,1,Diagrams,'Windows XP',P3,22,false,1,6,3,0,159495,16,19,24,3891,0,174,0,203,false,bobtarling,0.048689139,1,1.014989293,0,13,274,1,next
130,1,Model/MDR,All,P3,66,false,1,8,9,0,42730.5,2,26,43,3892,0,167,0,66,false,tfmorris,0.116104869,1,1.014989293,0,13,274,1,next
121,2,Diagrams,All,P3,124,false,1,9,12,1,30857.90909,165,1,475,3897,0,11,0,196,true,bobtarling,0.97257384,0.979827089,1.133333333,7,20,482,0,next
357,2,'Details Pane',All,P2,254,false,1,12,10,0,37715.33333,24,5,481,3899,0,7,0,56,true,tfmorris,0.985232068,0.979827089,1.133333333,7,20,482,0,next
88,0,'Class Diagram',All,P2,48,false,1,7,9,1,42429.75,2,4,480,3900,0,7,0,199,true,bobtarling,0.983122363,0.979827089,1.133333333,7,20,482,0,next
143,1,'State and Activity Diagram',All,P3,30,false,1,8,9,1,42730.5,66,297,92,3902,0,82,0,180,false,mvw,0.524691358,1,1,0,15,165,0,next
291,2,'State and Activity Diagram',All,P3,90,false,1,8,9,1,42430,26,3,482,3904,0,7,0,57,true,tfmorris,0.987341772,0.979827089,1.133333333,7,20,482,0,next
337,2,'State and Activity Diagram',All,P4,43,false,1,8,8,1,48834.71429,4,8,17,3911,0,178,0,111,false,mvw,0.02247191,1,1.014989293,0,13,274,1,next
337,2,'State and Activity Diagram',All,P3,41,false,3,7,6,1,68369,71,10,22,3912,0,176,0,113,false,mvw,0.041198502,1,1.014989293,0,13,274,1,next
13,1,Model,All,P1,95,false,2,25,30,3,11704.48276,61,2,486,3917,0,4,0,12,true,rastaman,0.995780591,0.979827089,1.133333333,7,20,482,0,next
1,0,'State and Activity Diagram','Windows XP',P3,52,false,4,7,5,0,85461.5,122,11,23,3918,0,174,0,1210,false,issues@argouml,0.04494382,1,1.014989293,0,13,274,1,next
402,1,Persistence,All,P4,31,false,1,18,16,2,21361.86667,7,149,246,3921,0,31,0,7,false,andrea_nironi,0.868913858,1,1.014989293,0,13,274,0,next
1,0,'State and Activity Diagram',All,P3,169,false,1,15,24,1,14862.52174,60,10,36,3923,0,170,0,65,false,tfmorris,0.086142322,1,1.014989293,0,13,274,1,next
19,1,Other,'Mac OS X',P3,41,false,3,17,36,3,9766.657143,385,943,383,3926,0,18,0,231,false,tfmorris,0.942643392,0.981481481,0.981481481,3,24,383,0,next
130,1,Other,All,P3,27,false,1,7,7,1,56974,13,1,13,3928,0,179,0,61,false,tfmorris,0.007490637,1,1.014989293,0,13,274,1,next
1,0,Model/MDR,All,P3,90,true,1,9,14,0,26295.61538,142,1,12,3929,0,179,0,60,false,tfmorris,0.003745318,1,1.014989293,0,13,274,1,next
266,1,Explorer,All,P3,63,false,7,11,10,2,37982.55556,151,570,94,3930,0,390,0,215,false,mvw,0.216957606,0.981481481,0.981481481,3,24,383,1,next
130,1,Persistence,All,P3,44,false,1,6,5,0,85461.25,142,0,11,3934,0,179,0,13,false,rastaman,0,1,1.014989293,0,13,274,1,next
402,1,'Module loader',All,P3,69,false,1,8,11,0,34184.3,17,114,192,3937,0,63,0,60,false,linus,0.65917603,1,1.014989293,0,13,274,0,next
130,1,GUI,All,P3,121,false,1,5,9,0,42730.5,19,5,32,3938,0,172,0,204,false,bobtarling,0.071161049,1,1.014989293,0,13,274,1,next
337,2,'State and Activity Diagram',All,P3,177,false,1,7,4,0,113948.6667,18,6,40,3945,0,168,0,1213,true,issues@argouml,0.104868914,1,1.014989293,0,13,274,1,next
16,1,Diagrams,'Windows XP',P2,97,false,1,14,12,3,29033.36364,24,111,189,3947,0,64,0,248,false,bobtarling,0.647940075,1,1.014989293,0,13,274,0,next
402,1,'Details Pane',All,P3,23,false,1,8,6,1,68369.2,6,0,30,3962,0,173,0,114,false,mvw,0.06741573,1,1.014989293,0,13,274,1,next
533,1,'Details Pane',All,P3,38,false,1,9,10,1,37982.55556,15,364,9,3963,0,589,0,128,false,tfmorris,0.009975062,0.981481481,0.981481481,3,24,383,1,next
10,2,'Usecase Diagram','Windows XP',P3,62,false,14,12,13,3,30646.75,1194,1323,68,3964,0,156,0,275,false,mvw,0.461538462,0.132075472,0.189189189,46,13,145,1,next
10,2,'Usecase Diagram','Windows XP',P3,89,false,14,9,9,2,45970.5,1118,1323,69,3965,0,156,0,276,false,mvw,0.468531469,0.132075472,0.189189189,46,13,145,1,next
10,2,'Usecase Diagram','Windows XP',P3,69,false,14,8,8,1,52537.85714,1118,1323,70,3966,0,156,0,277,false,mvw,0.475524476,0.132075472,0.189189189,46,13,145,1,next
442,1,GUI,All,P3,36,false,3,14,13,3,28486.91667,6,173,8,3970,0,186,0,14,false,andrea_nironi,0,1,1,0,15,165,1,next
2,0,'Class Diagram',All,P2,65,false,1,11,13,1,28486.91667,1,0,38,3974,0,169,0,118,false,mvw,0.097378277,1,1.014989293,0,13,274,1,next
1,0,GUI,Linux,P3,89,false,1,6,12,0,31076.63636,3,3,59,3980,0,164,0,215,true,bobtarling,0.179775281,1,1.014989293,0,13,274,1,next
333,1,'State and Activity Diagram',All,P3,92,false,12,8,10,1,40862.44444,649,1619,21,3990,0,181,0,287,false,mvw,0.315789474,0.133333333,0.153846154,13,8,58,1,next
402,1,'Class Diagram',All,P2,39,false,42,7,9,0,42730.375,130,1,62,4003,0,162,0,1220,false,issues@argouml,0.191011236,1,1.014989293,0,13,274,1,next
3,0,Diagrams,'Windows XP',P3,115,false,6,15,12,2,31076.54545,160,78,172,4005,0,84,0,1239,false,issues@argouml,0.5917603,1,1.014989293,0,13,274,0,next
337,2,Diagrams,All,P3,314,false,2,21,13,3,28486.83333,280,52,142,4007,0,109,0,137,true,mvw,0.490636704,1,1.014989293,0,13,274,0,next
